payment_id,loan_id,payment_date,due_date,payment_amount,payment_status,days_late
97267,11781,2023-12-14,2023-12-14,3300,On-Time,0
97268,11781,2024-01-13,2024-01-13,3500,On-Time,0
97269,11781,2024-02-12,2024-02-12,3700,On-Time,0
97270,11782,2023-09-20,2023-09-20,5100,On-Time,0
97271,11782,2023-10-28,2023-10-20,4500,Late,8
97272,11782,2023-11-19,2023-11-19,5200,On-Time,0
97273,11782,2023-12-19,2023-12-19,4900,On-Time,0
97274,11782,2024-01-18,2024-01-18,5000,On-Time,0
97275,11782,2024-02-17,2024-02-17,5000,On-Time,0
97276,11782,2024-03-18,2024-03-18,5100,On-Time,0
97277,11782,2024-04-17,2024-04-17,5100,On-Time,0
97278,11782,2024-05-17,2024-05-17,4600,On-Time,0
97279,11782,2024-06-16,2024-06-16,4400,On-Time,0
97280,11782,2024-07-16,2024-07-16,4900,On-Time,0
97281,11782,2024-08-15,2024-08-15,4400,On-Time,0
97282,11783,2024-11-14,2024-11-01,21600,Late,13
97283,11783,2024-12-14,2024-12-01,0,Missed,13
97284,11783,2025-01-02,2024-12-31,0,Missed,2
97285,11783,2025-02-13,2025-01-30,0,Missed,14
97286,11783,2025-03-10,2025-03-01,18700,Late,9
97287,11783,2025-03-31,2025-03-31,19800,On-Time,0
97288,11783,2025-04-30,2025-04-30,19800,On-Time,0
97289,11783,2025-05-30,2025-05-30,19400,On-Time,0
97290,11783,2025-07-14,2025-06-29,18700,Late,15
97291,11783,2025-07-29,2025-07-29,19500,On-Time,0
97292,11783,2025-08-28,2025-08-28,18400,On-Time,0
97293,11783,2025-09-27,2025-09-27,18600,On-Time,0
97294,11784,2024-01-13,2024-01-13,5800,On-Time,0
97295,11784,2024-02-12,2024-02-12,6100,On-Time,0
97296,11784,2024-03-13,2024-03-13,6000,On-Time,0
97297,11784,2024-04-12,2024-04-12,5700,On-Time,0
97298,11784,2024-05-12,2024-05-12,6100,On-Time,0
97299,11784,2024-06-11,2024-06-11,6300,On-Time,0
97300,11784,2024-07-11,2024-07-11,5900,On-Time,0
97301,11784,2024-08-28,2024-08-10,6300,Late,18
97302,11784,2024-09-09,2024-09-09,6200,On-Time,0
97303,11784,2024-10-09,2024-10-09,5400,On-Time,0
97304,11784,2024-11-08,2024-11-08,6300,On-Time,0
97305,11784,2024-12-08,2024-12-08,6000,On-Time,0
97306,11785,2024-03-21,2024-03-21,2300,On-Time,0
97307,11785,2024-04-20,2024-04-20,2700,On-Time,0
97308,11785,2024-05-20,2024-05-20,2500,On-Time,0
97309,11785,2024-06-19,2024-06-19,2700,On-Time,0
97310,11785,2024-07-19,2024-07-19,2500,On-Time,0
97311,11785,2024-08-18,2024-08-18,2400,On-Time,0
97312,11785,2024-09-17,2024-09-17,2700,On-Time,0
97313,11785,2024-10-17,2024-10-17,2700,On-Time,0
97314,11785,2024-11-17,2024-11-16,2800,Late,1
97315,11785,2024-12-16,2024-12-16,2600,On-Time,0
97316,11785,2025-01-15,2025-01-15,2700,On-Time,0
97317,11785,2025-02-14,2025-02-14,2500,On-Time,0
97318,11786,2023-03-31,2023-03-31,28700,On-Time,0
97319,11786,2023-04-30,2023-04-30,34100,On-Time,0
97320,11786,2023-06-19,2023-05-30,30000,Late,20
97321,11786,2023-06-29,2023-06-29,30900,On-Time,0
97322,11786,2023-07-29,2023-07-29,30700,On-Time,0
97323,11786,2023-08-28,2023-08-28,31300,On-Time,0
97324,11786,2023-10-12,2023-09-27,34100,Late,15
97325,11786,2023-10-28,2023-10-27,0,Missed,1
97326,11786,2023-11-26,2023-11-26,28900,On-Time,0
97327,11786,2024-01-09,2023-12-26,31600,Late,14
97328,11786,2024-01-25,2024-01-25,33600,On-Time,0
97329,11786,2024-02-24,2024-02-24,31200,On-Time,0
97330,11787,2023-07-30,2023-07-30,8700,On-Time,0
97331,11787,2023-08-29,2023-08-29,7500,On-Time,0
97332,11787,2023-09-28,2023-09-28,8100,On-Time,0
97333,11787,2023-10-28,2023-10-28,8000,On-Time,0
97334,11787,2023-11-27,2023-11-27,7700,On-Time,0
97335,11787,2023-12-27,2023-12-27,7300,On-Time,0
97336,11787,2024-01-26,2024-01-26,8200,On-Time,0
97337,11787,2024-02-25,2024-02-25,7300,On-Time,0
97338,11787,2024-03-26,2024-03-26,7700,On-Time,0
97339,11787,2024-04-30,2024-04-25,7300,Late,5
97340,11787,2024-05-27,2024-05-25,8600,Late,2
97341,11787,2024-07-04,2024-06-24,8200,Late,10
97342,11788,2025-09-05,2025-09-05,16000,On-Time,0
97343,11788,2025-10-05,2025-10-05,15100,On-Time,0
97344,11788,2025-11-04,2025-11-04,18100,On-Time,0
97345,11788,2025-12-04,2025-12-04,15400,On-Time,0
97346,11789,2025-10-24,2025-10-04,0,Missed,20
97347,11789,2025-11-03,2025-11-03,3400,On-Time,0
97348,11789,2025-12-03,2025-12-03,3100,On-Time,0
97349,11790,2024-02-09,2024-02-09,138400,On-Time,0
97350,11790,2024-03-10,2024-03-10,140700,On-Time,0
97351,11790,2024-04-09,2024-04-09,134300,On-Time,0
97352,11790,2024-05-09,2024-05-09,152200,On-Time,0
97353,11790,2024-06-08,2024-06-08,138400,On-Time,0
97354,11790,2024-07-25,2024-07-08,0,Missed,17
97355,11790,2024-08-07,2024-08-07,141000,On-Time,0
97356,11790,2024-09-06,2024-09-06,142700,On-Time,0
97357,11790,2024-10-06,2024-10-06,152000,On-Time,0
97358,11790,2024-11-05,2024-11-05,149100,On-Time,0
97359,11790,2024-12-05,2024-12-05,140300,On-Time,0
97360,11790,2025-01-04,2025-01-04,158800,On-Time,0
97361,11791,2024-07-09,2024-07-09,5300,On-Time,0
97362,11791,2024-08-08,2024-08-08,5100,On-Time,0
97363,11791,2024-09-13,2024-09-07,5100,Late,6
97364,11791,2024-10-07,2024-10-07,5200,On-Time,0
97365,11791,2024-11-06,2024-11-06,5100,On-Time,0
97366,11791,2024-12-06,2024-12-06,5200,On-Time,0
97367,11791,2025-01-24,2025-01-05,4500,Late,19
97368,11791,2025-02-04,2025-02-04,5300,On-Time,0
97369,11791,2025-03-06,2025-03-06,5200,On-Time,0
97370,11791,2025-04-05,2025-04-05,4900,On-Time,0
97371,11791,2025-05-05,2025-05-05,5200,On-Time,0
97372,11791,2025-06-10,2025-06-04,4500,Late,6
97373,11792,2024-11-16,2024-11-16,7800,On-Time,0
97374,11792,2024-12-16,2024-12-16,7200,On-Time,0
97375,11792,2025-01-15,2025-01-15,8000,On-Time,0
97376,11792,2025-02-14,2025-02-14,7800,On-Time,0
97377,11792,2025-03-16,2025-03-16,7700,On-Time,0
97378,11792,2025-04-15,2025-04-15,7700,On-Time,0
97379,11792,2025-05-15,2025-05-15,7100,On-Time,0
97380,11792,2025-06-14,2025-06-14,6800,On-Time,0
97381,11792,2025-07-14,2025-07-14,8200,On-Time,0
97382,11792,2025-08-13,2025-08-13,8200,On-Time,0
97383,11792,2025-09-12,2025-09-12,6900,On-Time,0
97384,11792,2025-10-12,2025-10-12,7800,On-Time,0
97385,11793,2024-05-02,2024-05-02,1700,On-Time,0
97386,11793,2024-06-01,2024-06-01,1400,On-Time,0
97387,11793,2024-07-01,2024-07-01,1400,On-Time,0
97388,11793,2024-07-31,2024-07-31,1600,On-Time,0
97389,11793,2024-08-30,2024-08-30,1600,On-Time,0
97390,11793,2024-09-29,2024-09-29,1500,On-Time,0
97391,11793,2024-10-29,2024-10-29,1500,On-Time,0
97392,11793,2024-11-28,2024-11-28,1600,On-Time,0
97393,11793,2024-12-28,2024-12-28,1700,On-Time,0
97394,11793,2025-01-27,2025-01-27,1500,On-Time,0
97395,11793,2025-02-26,2025-02-26,1400,On-Time,0
97396,11793,2025-03-28,2025-03-28,1700,On-Time,0
97397,11794,2025-05-21,2025-05-21,30800,On-Time,0
97398,11794,2025-06-20,2025-06-20,30900,On-Time,0
97399,11794,2025-07-24,2025-07-20,32400,Late,4
97400,11794,2025-08-19,2025-08-19,33500,On-Time,0
97401,11794,2025-09-29,2025-09-18,0,Missed,11
97402,11794,2025-11-04,2025-10-18,32400,Late,17
97403,11794,2025-11-17,2025-11-17,27800,On-Time,0
97404,11794,2025-12-17,2025-12-17,29000,On-Time,0
97405,11795,2024-09-07,2024-08-23,123800,Late,15
97406,11795,2024-09-22,2024-09-22,138100,On-Time,0
97407,11795,2024-10-25,2024-10-22,123800,Late,3
97408,11795,2024-12-01,2024-11-21,147300,Late,10
97409,11795,2024-12-21,2024-12-21,137600,On-Time,0
97410,11795,2025-01-20,2025-01-20,144100,On-Time,0
97411,11795,2025-02-19,2025-02-19,140700,On-Time,0
97412,11795,2025-03-21,2025-03-21,149000,On-Time,0
97413,11795,2025-04-20,2025-04-20,132500,On-Time,0
97414,11795,2025-05-20,2025-05-20,134900,On-Time,0
97415,11795,2025-06-19,2025-06-19,138100,On-Time,0
97416,11795,2025-07-19,2025-07-19,127300,On-Time,0
97417,11796,2025-05-10,2025-05-10,1200,On-Time,0
97418,11796,2025-06-09,2025-06-09,1400,On-Time,0
97419,11796,2025-07-09,2025-07-09,1200,On-Time,0
97420,11796,2025-08-08,2025-08-08,1200,On-Time,0
97421,11796,2025-09-07,2025-09-07,1400,On-Time,0
97422,11796,2025-10-07,2025-10-07,1200,On-Time,0
97423,11796,2025-11-06,2025-11-06,1300,On-Time,0
97424,11796,2025-12-08,2025-12-06,1200,Late,2
97425,11797,2023-05-22,2023-05-20,3900,Late,2
97426,11797,2023-06-19,2023-06-19,4300,On-Time,0
97427,11797,2023-07-19,2023-07-19,4500,On-Time,0
97428,11797,2023-08-18,2023-08-18,4600,On-Time,0
97429,11797,2023-09-17,2023-09-17,4300,On-Time,0
97430,11797,2023-10-17,2023-10-17,4400,On-Time,0
97431,11797,2023-11-16,2023-11-16,4400,On-Time,0
97432,11797,2023-12-19,2023-12-16,3800,Late,3
97433,11797,2024-01-15,2024-01-15,4500,On-Time,0
97434,11797,2024-02-14,2024-02-14,4100,On-Time,0
97435,11797,2024-03-23,2024-03-15,0,Missed,8
97436,11797,2024-04-14,2024-04-14,4100,On-Time,0
97437,11798,2024-10-22,2024-10-22,1000,On-Time,0
97438,11798,2024-11-21,2024-11-21,1000,On-Time,0
97439,11798,2024-12-21,2024-12-21,1000,On-Time,0
97440,11798,2025-01-20,2025-01-20,1000,On-Time,0
97441,11798,2025-02-19,2025-02-19,1000,On-Time,0
97442,11798,2025-03-31,2025-03-21,1000,Late,10
97443,11798,2025-04-20,2025-04-20,1000,On-Time,0
97444,11798,2025-05-20,2025-05-20,1000,On-Time,0
97445,11798,2025-06-19,2025-06-19,1000,On-Time,0
97446,11798,2025-07-19,2025-07-19,1000,On-Time,0
97447,11798,2025-08-18,2025-08-18,1000,On-Time,0
97448,11798,2025-09-17,2025-09-17,1000,On-Time,0
97449,11799,2023-05-02,2023-04-18,30400,Late,14
97450,11799,2023-05-18,2023-05-18,33900,On-Time,0
97451,11799,2023-06-17,2023-06-17,29800,On-Time,0
97452,11799,2023-07-17,2023-07-17,31700,On-Time,0
97453,11799,2023-08-16,2023-08-16,32300,On-Time,0
97454,11799,2023-09-15,2023-09-15,34400,On-Time,0
97455,11799,2023-10-15,2023-10-15,35200,On-Time,0
97456,11799,2023-11-14,2023-11-14,29300,On-Time,0
97457,11799,2023-12-14,2023-12-14,32200,On-Time,0
97458,11799,2024-01-13,2024-01-13,30200,On-Time,0
97459,11799,2024-02-12,2024-02-12,30100,On-Time,0
97460,11799,2024-03-13,2024-03-13,32700,On-Time,0
97461,11800,2023-04-08,2023-04-08,6100,On-Time,0
97462,11800,2023-05-08,2023-05-08,6000,On-Time,0
97463,11800,2023-06-07,2023-06-07,6700,On-Time,0
97464,11800,2023-07-07,2023-07-07,6400,On-Time,0
97465,11800,2023-08-06,2023-08-06,6600,On-Time,0
97466,11800,2023-09-05,2023-09-05,6400,On-Time,0
97467,11800,2023-10-05,2023-10-05,6000,On-Time,0
97468,11800,2023-11-04,2023-11-04,6100,On-Time,0
97469,11800,2023-12-04,2023-12-04,5900,On-Time,0
97470,11800,2024-01-03,2024-01-03,5900,On-Time,0
97471,11800,2024-02-04,2024-02-02,6400,Late,2
97472,11800,2024-03-03,2024-03-03,6400,On-Time,0
97473,11801,2024-07-31,2024-07-11,0,Missed,20
97474,11801,2024-08-10,2024-08-10,6300,On-Time,0
97475,11801,2024-09-23,2024-09-09,6200,Late,14
97476,11801,2024-10-09,2024-10-09,5400,On-Time,0
97477,11801,2024-11-27,2024-11-08,6200,Late,19
97478,11801,2024-12-08,2024-12-08,5600,On-Time,0
97479,11801,2025-01-07,2025-01-07,5800,On-Time,0
97480,11801,2025-02-11,2025-02-06,0,Missed,5
97481,11801,2025-03-08,2025-03-08,5600,On-Time,0
97482,11801,2025-04-07,2025-04-07,5800,On-Time,0
97483,11801,2025-05-07,2025-05-07,5800,On-Time,0
97484,11801,2025-06-06,2025-06-06,5300,On-Time,0
97485,11802,2025-10-17,2025-10-17,1000,On-Time,0
97486,11802,2025-11-16,2025-11-16,1000,On-Time,0
97487,11802,2025-12-16,2025-12-16,1000,On-Time,0
97488,11803,2025-01-24,2025-01-24,9100,On-Time,0
97489,11803,2025-02-23,2025-02-23,8500,On-Time,0
97490,11803,2025-04-09,2025-03-25,0,Missed,15
97491,11803,2025-04-24,2025-04-24,9100,On-Time,0
97492,11803,2025-05-24,2025-05-24,8300,On-Time,0
97493,11803,2025-06-23,2025-06-23,8800,On-Time,0
97494,11803,2025-07-23,2025-07-23,8700,On-Time,0
97495,11803,2025-08-22,2025-08-22,8800,On-Time,0
97496,11803,2025-10-10,2025-09-21,0,Missed,19
97497,11803,2025-10-21,2025-10-21,8800,On-Time,0
97498,11803,2025-11-20,2025-11-20,7700,On-Time,0
97499,11803,2025-12-20,2025-12-20,8900,On-Time,0
97500,11804,2023-02-24,2023-02-24,106600,On-Time,0
97501,11804,2023-03-26,2023-03-26,99800,On-Time,0
97502,11804,2023-04-25,2023-04-25,97800,On-Time,0
97503,11804,2023-05-25,2023-05-25,109700,On-Time,0
97504,11804,2023-06-24,2023-06-24,103600,On-Time,0
97505,11804,2023-07-24,2023-07-24,115000,On-Time,0
97506,11804,2023-08-23,2023-08-23,96100,On-Time,0
97507,11804,2023-09-22,2023-09-22,115200,On-Time,0
97508,11804,2023-10-22,2023-10-22,103400,On-Time,0
97509,11804,2023-12-03,2023-11-21,108400,Late,12
97510,11804,2023-12-21,2023-12-21,115200,On-Time,0
97511,11804,2024-02-07,2024-01-20,106200,Late,18
97512,11805,2025-08-31,2025-08-31,52900,On-Time,0
97513,11805,2025-09-30,2025-09-30,44700,On-Time,0
97514,11805,2025-10-30,2025-10-30,50000,On-Time,0
97515,11805,2025-11-29,2025-11-29,45600,On-Time,0
97516,11805,2026-01-14,2025-12-29,45200,Late,16
97517,11806,2024-04-03,2024-04-03,417200,On-Time,0
97518,11806,2024-05-03,2024-05-03,456300,On-Time,0
97519,11806,2024-06-02,2024-06-02,467500,On-Time,0
97520,11806,2024-07-02,2024-07-02,421400,On-Time,0
97521,11806,2024-08-17,2024-08-01,421100,Late,16
97522,11806,2024-08-31,2024-08-31,459400,On-Time,0
97523,11806,2024-09-30,2024-09-30,459400,On-Time,0
97524,11806,2024-10-30,2024-10-30,454300,On-Time,0
97525,11806,2024-11-29,2024-11-29,458000,On-Time,0
97526,11806,2024-12-29,2024-12-29,452400,On-Time,0
97527,11806,2025-01-31,2025-01-28,0,Missed,3
97528,11806,2025-02-28,2025-02-27,406400,Late,1
97529,11807,2023-12-01,2023-12-01,2100,On-Time,0
97530,11807,2024-01-17,2023-12-31,0,Missed,17
97531,11807,2024-01-30,2024-01-30,1900,On-Time,0
97532,11807,2024-02-29,2024-02-29,1900,On-Time,0
97533,11807,2024-03-30,2024-03-30,2300,On-Time,0
97534,11807,2024-04-29,2024-04-29,2200,On-Time,0
97535,11807,2024-05-29,2024-05-29,2000,On-Time,0
97536,11807,2024-06-28,2024-06-28,2200,On-Time,0
97537,11807,2024-07-28,2024-07-28,1900,On-Time,0
97538,11807,2024-08-27,2024-08-27,2200,On-Time,0
97539,11807,2024-09-26,2024-09-26,2300,On-Time,0
97540,11807,2024-10-26,2024-10-26,2200,On-Time,0
97541,11809,2024-07-26,2024-07-26,21300,On-Time,0
97542,11809,2024-08-25,2024-08-25,21100,On-Time,0
97543,11809,2024-09-24,2024-09-24,22700,On-Time,0
97544,11809,2024-10-24,2024-10-24,21200,On-Time,0
97545,11809,2024-11-23,2024-11-23,21600,On-Time,0
97546,11809,2024-12-23,2024-12-23,22600,On-Time,0
97547,11809,2025-01-22,2025-01-22,20900,On-Time,0
97548,11809,2025-02-21,2025-02-21,20200,On-Time,0
97549,11809,2025-03-23,2025-03-23,23000,On-Time,0
97550,11809,2025-04-26,2025-04-22,0,Missed,4
97551,11809,2025-05-22,2025-05-22,20700,On-Time,0
97552,11809,2025-07-06,2025-06-21,19200,Late,15
97553,11810,2024-11-24,2024-11-24,27600,On-Time,0
97554,11810,2025-01-08,2024-12-24,29300,Late,15
97555,11810,2025-01-23,2025-01-23,24500,On-Time,0
97556,11810,2025-03-11,2025-02-22,0,Missed,17
97557,11810,2025-03-24,2025-03-24,26600,On-Time,0
97558,11810,2025-04-23,2025-04-23,27800,On-Time,0
97559,11810,2025-05-23,2025-05-23,28400,On-Time,0
97560,11810,2025-06-22,2025-06-22,24900,On-Time,0
97561,11810,2025-07-22,2025-07-22,28600,On-Time,0
97562,11810,2025-08-28,2025-08-21,28400,Late,7
97563,11810,2025-09-29,2025-09-20,26500,Late,9
97564,11810,2025-10-20,2025-10-20,25400,On-Time,0
97565,11811,2024-05-11,2024-05-11,22700,On-Time,0
97566,11811,2024-06-13,2024-06-10,24800,Late,3
97567,11811,2024-07-10,2024-07-10,24200,On-Time,0
97568,11811,2024-08-12,2024-08-09,23600,Late,3
97569,11811,2024-09-08,2024-09-08,23900,On-Time,0
97570,11811,2024-10-12,2024-10-08,0,Missed,4
97571,11811,2024-11-23,2024-11-07,22000,Late,16
97572,11811,2024-12-10,2024-12-07,25300,Late,3
97573,11811,2025-01-06,2025-01-06,23000,On-Time,0
97574,11811,2025-02-05,2025-02-05,21600,On-Time,0
97575,11811,2025-03-07,2025-03-07,21800,On-Time,0
97576,11811,2025-04-23,2025-04-06,23700,Late,17
97577,11812,2024-07-19,2024-07-19,1100,On-Time,0
97578,11812,2024-08-18,2024-08-18,1000,On-Time,0
97579,11812,2024-09-17,2024-09-17,1000,On-Time,0
97580,11812,2024-10-17,2024-10-17,1000,On-Time,0
97581,11812,2024-11-16,2024-11-16,1100,On-Time,0
97582,11812,2024-12-16,2024-12-16,1000,On-Time,0
97583,11812,2025-01-15,2025-01-15,1000,On-Time,0
97584,11812,2025-02-14,2025-02-14,1000,On-Time,0
97585,11812,2025-03-16,2025-03-16,1100,On-Time,0
97586,11812,2025-04-15,2025-04-15,1000,On-Time,0
97587,11812,2025-05-15,2025-05-15,1000,On-Time,0
97588,11812,2025-06-14,2025-06-14,1100,On-Time,0
97589,11813,2025-12-29,2025-12-29,6800,On-Time,0
97590,11814,2023-12-28,2023-12-28,7300,On-Time,0
97591,11814,2024-01-28,2024-01-27,0,Missed,1
97592,11814,2024-02-29,2024-02-26,7100,Late,3
97593,11814,2024-03-27,2024-03-27,7300,On-Time,0
97594,11814,2024-05-06,2024-04-26,7000,Late,10
97595,11814,2024-06-04,2024-05-26,6900,Late,9
97596,11814,2024-06-25,2024-06-25,6900,On-Time,0
97597,11814,2024-07-25,2024-07-25,7700,On-Time,0
97598,11814,2024-08-24,2024-08-24,7500,On-Time,0
97599,11814,2024-10-09,2024-09-23,8100,Late,16
97600,11814,2024-10-23,2024-10-23,6900,On-Time,0
97601,11814,2024-11-22,2024-11-22,7300,On-Time,0
97602,11815,2023-05-09,2023-05-09,4000,On-Time,0
97603,11815,2023-06-08,2023-06-08,4100,On-Time,0
97604,11815,2023-07-08,2023-07-08,4000,On-Time,0
97605,11815,2023-08-07,2023-08-07,4100,On-Time,0
97606,11815,2023-09-06,2023-09-06,3800,On-Time,0
97607,11815,2023-10-08,2023-10-06,3700,Late,2
97608,11815,2023-11-05,2023-11-05,3900,On-Time,0
97609,11815,2023-12-05,2023-12-05,3500,On-Time,0
97610,11815,2024-01-05,2024-01-04,4000,Late,1
97611,11815,2024-02-03,2024-02-03,3600,On-Time,0
97612,11815,2024-03-04,2024-03-04,3800,On-Time,0
97613,11815,2024-04-03,2024-04-03,3700,On-Time,0
97614,11816,2023-08-11,2023-07-26,50900,Late,16
97615,11816,2023-08-25,2023-08-25,50700,On-Time,0
97616,11816,2023-10-10,2023-09-24,50900,Late,16
97617,11816,2023-10-24,2023-10-24,50100,On-Time,0
97618,11816,2023-11-23,2023-11-23,51500,On-Time,0
97619,11816,2023-12-23,2023-12-23,45500,On-Time,0
97620,11816,2024-01-22,2024-01-22,48900,On-Time,0
97621,11816,2024-02-21,2024-02-21,51200,On-Time,0
97622,11816,2024-03-22,2024-03-22,50100,On-Time,0
97623,11816,2024-04-21,2024-04-21,53300,On-Time,0
97624,11816,2024-05-21,2024-05-21,52400,On-Time,0
97625,11816,2024-06-20,2024-06-20,53700,On-Time,0
97626,11817,2023-06-30,2023-06-30,16600,On-Time,0
97627,11817,2023-07-31,2023-07-30,15300,Late,1
97628,11817,2023-08-29,2023-08-29,17000,On-Time,0
97629,11817,2023-09-28,2023-09-28,17400,On-Time,0
97630,11817,2023-11-01,2023-10-28,0,Missed,4
97631,11817,2023-12-15,2023-11-27,0,Missed,18
97632,11817,2023-12-27,2023-12-27,17800,On-Time,0
97633,11817,2024-01-26,2024-01-26,16000,On-Time,0
97634,11817,2024-02-25,2024-02-25,18500,On-Time,0
97635,11817,2024-03-26,2024-03-26,16100,On-Time,0
97636,11817,2024-04-25,2024-04-25,18400,On-Time,0
97637,11817,2024-05-25,2024-05-25,17700,On-Time,0
97638,11818,2025-03-31,2025-03-31,10600,On-Time,0
97639,11818,2025-04-30,2025-04-30,12900,On-Time,0
97640,11818,2025-05-30,2025-05-30,12700,On-Time,0
97641,11818,2025-06-29,2025-06-29,12600,On-Time,0
97642,11818,2025-08-08,2025-07-29,0,Missed,10
97643,11818,2025-09-04,2025-08-28,11300,Late,7
97644,11818,2025-09-27,2025-09-27,11900,On-Time,0
97645,11818,2025-10-27,2025-10-27,11000,On-Time,0
97646,11818,2025-11-26,2025-11-26,12200,On-Time,0
97647,11818,2025-12-26,2025-12-26,11700,On-Time,0
97648,11819,2023-11-16,2023-11-16,8600,On-Time,0
97649,11819,2023-12-31,2023-12-16,8400,Late,15
97650,11819,2024-01-15,2024-01-15,8200,On-Time,0
97651,11819,2024-02-14,2024-02-14,7400,On-Time,0
97652,11819,2024-03-15,2024-03-15,7600,On-Time,0
97653,11819,2024-04-14,2024-04-14,8400,On-Time,0
97654,11819,2024-05-14,2024-05-14,7600,On-Time,0
97655,11819,2024-06-23,2024-06-13,8600,Late,10
97656,11819,2024-07-13,2024-07-13,7700,On-Time,0
97657,11819,2024-08-16,2024-08-12,0,Missed,4
97658,11819,2024-09-11,2024-09-11,8100,On-Time,0
97659,11819,2024-10-11,2024-10-11,8200,On-Time,0
97660,11820,2024-06-07,2024-05-30,8100,Late,8
97661,11820,2024-06-29,2024-06-29,8600,On-Time,0
97662,11820,2024-07-29,2024-07-29,7600,On-Time,0
97663,11820,2024-09-07,2024-08-28,7400,Late,10
97664,11820,2024-09-27,2024-09-27,8300,On-Time,0
97665,11820,2024-10-27,2024-10-27,8500,On-Time,0
97666,11820,2024-11-26,2024-11-26,7400,On-Time,0
97667,11820,2024-12-26,2024-12-26,8700,On-Time,0
97668,11820,2025-01-25,2025-01-25,7900,On-Time,0
97669,11820,2025-02-27,2025-02-24,8300,Late,3
97670,11820,2025-03-26,2025-03-26,7900,On-Time,0
97671,11820,2025-04-25,2025-04-25,8300,On-Time,0
97672,11821,2023-08-26,2023-08-26,4100,On-Time,0
97673,11821,2023-09-28,2023-09-25,4300,Late,3
97674,11821,2023-10-25,2023-10-25,3700,On-Time,0
97675,11821,2023-11-24,2023-11-24,4200,On-Time,0
97676,11821,2023-12-27,2023-12-24,0,Missed,3
97677,11821,2024-01-23,2024-01-23,3700,On-Time,0
97678,11821,2024-02-22,2024-02-22,3700,On-Time,0
97679,11821,2024-03-23,2024-03-23,3800,On-Time,0
97680,11821,2024-04-22,2024-04-22,3800,On-Time,0
97681,11821,2024-05-22,2024-05-22,4200,On-Time,0
97682,11821,2024-06-21,2024-06-21,4300,On-Time,0
97683,11821,2024-07-21,2024-07-21,3900,On-Time,0
97684,11822,2024-10-05,2024-10-05,1500,On-Time,0
97685,11822,2024-11-04,2024-11-04,1600,On-Time,0
97686,11822,2024-12-04,2024-12-04,1400,On-Time,0
97687,11822,2025-01-03,2025-01-03,1600,On-Time,0
97688,11822,2025-02-02,2025-02-02,1400,On-Time,0
97689,11822,2025-03-04,2025-03-04,1400,On-Time,0
97690,11822,2025-04-20,2025-04-03,1400,Late,17
97691,11822,2025-05-03,2025-05-03,1400,On-Time,0
97692,11822,2025-06-20,2025-06-02,1600,Late,18
97693,11822,2025-07-02,2025-07-02,1500,On-Time,0
97694,11822,2025-08-16,2025-08-01,1400,Late,15
97695,11822,2025-08-31,2025-08-31,1500,On-Time,0
97696,11823,2023-12-27,2023-12-27,70900,On-Time,0
97697,11823,2024-01-26,2024-01-26,72700,On-Time,0
97698,11823,2024-03-11,2024-02-25,62900,Late,15
97699,11823,2024-03-26,2024-03-26,66800,On-Time,0
97700,11823,2024-04-25,2024-04-25,65600,On-Time,0
97701,11823,2024-06-01,2024-05-25,68500,Late,7
97702,11823,2024-06-24,2024-06-24,63300,On-Time,0
97703,11823,2024-07-24,2024-07-24,65300,On-Time,0
97704,11823,2024-08-23,2024-08-23,72000,On-Time,0
97705,11823,2024-09-22,2024-09-22,63200,On-Time,0
97706,11823,2024-10-26,2024-10-22,62400,Late,4
97707,11823,2024-11-21,2024-11-21,70200,On-Time,0
97708,11824,2025-03-26,2025-03-20,8300,Late,6
97709,11824,2025-04-19,2025-04-19,8700,On-Time,0
97710,11824,2025-05-19,2025-05-19,8800,On-Time,0
97711,11824,2025-06-20,2025-06-18,8800,Late,2
97712,11824,2025-07-23,2025-07-18,0,Missed,5
97713,11824,2025-08-17,2025-08-17,7500,On-Time,0
97714,11824,2025-09-16,2025-09-16,8400,On-Time,0
97715,11824,2025-10-16,2025-10-16,8500,On-Time,0
97716,11824,2025-12-05,2025-11-15,0,Missed,20
