loan_id,application_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,tenure_months,loan_start_date,loan_end_date,loan_status
11424,8942,5555,137,Auto,1861800,7.6,120,2025-06-27,2035-05-06,Default
11425,8943,1880,147,Education,1456900,11.86,240,2024-05-24,2044-02-09,Closed
11426,8944,4272,135,Personal,1089300,7.05,48,2024-01-08,2027-12-18,Closed
11427,8945,5627,125,Business,59200,12.01,180,2025-06-12,2040-03-25,Default
11428,8946,4474,150,Personal,2801900,7.83,84,2025-10-03,2032-08-27,Active
11429,8947,3994,106,Personal,2071500,10.28,36,2023-07-21,2026-07-05,Active
11430,8948,4094,138,Home,154200,9.75,120,2024-07-07,2034-05-16,Default
11431,8952,5486,137,Personal,784300,9.81,84,2023-11-05,2030-09-29,Closed
11432,8955,3077,145,Personal,1190300,8.63,240,2024-05-07,2044-01-23,Default
11433,8956,3181,131,Education,273200,7.89,36,2025-07-16,2028-06-30,Active
11434,8957,2747,124,Personal,905400,7.14,24,2025-09-17,2027-09-07,Closed
11435,8958,1534,129,Home,1604500,13.38,84,2023-05-18,2030-04-11,Active
11436,8960,3696,135,Home,679900,14.79,240,2023-11-18,2043-08-05,Active
11437,8961,3924,137,Auto,1622200,14.61,60,2023-03-23,2028-02-25,Active
11438,8962,2604,135,Auto,95200,12.38,84,2023-11-28,2030-10-22,Active
11439,8963,2576,102,Home,466000,8.03,24,2024-02-02,2026-01-22,Active
11440,8966,2677,115,Personal,1990400,11.83,60,2024-07-09,2029-06-13,Closed
11441,8967,3536,144,Personal,1159300,7.83,48,2023-10-27,2027-10-06,Active
11442,8968,2924,101,Home,1399300,11.36,240,2023-11-13,2043-07-31,Closed
11443,8969,2471,125,Auto,1290000,14.29,48,2023-08-27,2027-08-06,Active
11444,8970,5673,110,Personal,623500,8.69,180,2025-03-26,2040-01-07,Active
11445,8973,5235,134,Business,412100,14.93,180,2025-08-31,2040-06-13,Active
11446,8974,3090,140,Business,938700,10.28,240,2024-02-09,2043-10-27,Default
11447,8975,3284,105,Education,3466200,8.85,24,2023-02-28,2025-02-17,Active
11448,8976,2493,118,Education,1080400,11.26,240,2023-02-05,2042-10-23,Active
11449,8977,3246,132,Personal,447500,14.39,84,2023-01-25,2029-12-19,Closed
11450,8978,2412,125,Education,392000,9.3,120,2024-07-16,2034-05-25,Closed
11451,8979,4106,102,Business,283500,8.46,48,2026-01-08,2029-12-18,Closed
11452,8982,1822,131,Business,198600,12.44,36,2024-10-02,2027-09-17,Active
11453,8984,4349,132,Business,719200,12.88,84,2023-11-12,2030-10-06,Active
11454,8985,4768,121,Home,932800,7.61,12,2025-06-27,2026-06-22,Active
11455,8987,2634,118,Business,388600,9.15,180,2024-07-01,2039-04-14,Active
11456,8990,3809,145,Home,5399600,8.01,240,2023-12-30,2043-09-16,Closed
11457,8991,1110,109,Home,199000,13.04,36,2025-11-02,2028-10-17,Default
11458,8992,3245,123,Personal,436400,11.49,24,2024-07-31,2026-07-21,Closed
11459,8993,3932,138,Home,346600,14.61,48,2024-07-07,2028-06-16,Active
11460,8994,1949,123,Business,235900,12.75,120,2026-01-07,2035-11-16,Closed
11461,8995,1453,116,Home,176900,9.32,36,2024-01-05,2026-12-20,Active
11462,8996,4524,115,Auto,287300,9.87,48,2025-01-29,2029-01-08,Active
11463,8997,1107,124,Personal,2748800,10.57,180,2026-01-13,2040-10-26,Closed
11464,8998,1005,147,Home,2063700,7.84,12,2025-11-01,2026-10-27,Active
11465,8999,1137,141,Home,508000,14.83,24,2023-09-02,2025-08-22,Active
11466,9004,4511,138,Home,51000,12.94,60,2023-03-18,2028-02-20,Active
11467,9005,1197,116,Education,2632100,13.16,120,2026-01-02,2035-11-11,Closed
11468,9007,2520,143,Business,811100,12.61,120,2025-11-29,2035-10-08,Active
11469,9008,1596,121,Home,345000,10.77,60,2024-04-10,2029-03-15,Active
11470,9009,2526,126,Auto,2534900,10.23,12,2025-03-28,2026-03-23,Closed
11471,9010,5797,145,Personal,833500,11.67,12,2024-12-26,2025-12-21,Closed
11472,9011,1723,135,Home,462300,13.27,84,2024-03-08,2031-01-31,Closed
11473,9012,3076,145,Personal,2756600,10.03,180,2023-09-12,2038-06-25,Closed
11474,9013,1094,126,Personal,1632300,11.19,180,2023-05-28,2038-03-10,Closed
11475,9014,4047,148,Personal,176600,12.55,12,2024-02-24,2025-02-18,Active
11476,9016,5210,136,Auto,153500,9.35,60,2024-08-20,2029-07-25,Closed
11477,9017,5937,103,Auto,1977100,14.08,48,2025-09-20,2029-08-30,Closed
11478,9018,2148,126,Personal,2671500,8.81,24,2023-02-28,2025-02-17,Closed
11479,9021,5109,148,Home,330500,14.33,240,2025-05-21,2045-02-05,Active
11480,9024,3602,107,Home,192100,7.04,240,2023-08-16,2043-05-03,Default
11481,9025,2209,123,Auto,230500,12.47,36,2023-05-19,2026-05-03,Active
11482,9026,3083,141,Personal,304800,11.03,36,2025-01-27,2028-01-12,Closed
11483,9027,1250,119,Personal,145600,9.1,120,2023-07-15,2033-05-23,Active
11484,9028,1247,113,Personal,880200,15.06,24,2025-04-09,2027-03-30,Active
11485,9029,4506,123,Home,265000,8.81,12,2025-12-20,2026-12-15,Active
11486,9030,4238,101,Personal,492000,11.18,36,2025-01-06,2027-12-22,Default
11487,9031,4421,106,Personal,339600,11.75,84,2025-10-05,2032-08-29,Closed
11488,9032,5224,108,Personal,1517100,15.12,24,2025-08-05,2027-07-26,Active
11489,9034,2988,138,Business,575000,12.42,12,2025-07-19,2026-07-14,Active
11490,9035,2373,128,Home,316300,7.62,24,2025-03-05,2027-02-23,Active
11491,9036,4308,128,Education,249300,10.54,36,2023-08-26,2026-08-10,Closed
11492,9037,4883,116,Personal,183600,14.36,240,2024-08-26,2044-05-13,Active
11493,9038,2257,132,Personal,336700,13.47,48,2024-07-17,2028-06-26,Active
11494,9040,5160,123,Business,427300,7.43,60,2023-03-26,2028-02-28,Closed
11495,9041,3847,106,Auto,861700,11.96,240,2025-01-16,2044-10-03,Default
11496,9042,2228,107,Auto,338400,7.98,180,2025-09-28,2040-07-11,Active
11497,9044,5253,107,Auto,431200,7.84,240,2025-11-28,2045-08-15,Closed
11498,9045,1387,109,Business,793500,15.18,84,2023-03-17,2030-02-08,Closed
11499,9046,4681,126,Business,946500,12.95,36,2024-06-15,2027-05-31,Active
11500,9049,3768,147,Auto,1036100,7.93,24,2023-06-18,2025-06-07,Active
11501,9050,3105,119,Home,342000,9.88,84,2024-06-29,2031-05-24,Closed
11502,9051,1071,127,Business,811800,12.78,36,2025-12-08,2028-11-22,Active
11503,9053,5356,141,Home,48900,14.7,48,2025-11-20,2029-10-30,Closed
11504,9054,2508,113,Auto,281500,7.57,180,2025-06-01,2040-03-14,Active
11505,9057,4993,121,Auto,46800,7.71,12,2024-02-21,2025-02-15,Active
11506,9058,1429,142,Business,495100,7.95,36,2025-06-01,2028-05-16,Active
11507,9060,2657,128,Personal,2269800,11.63,60,2024-11-24,2029-10-29,Active
11508,9061,3302,104,Personal,606300,10.94,240,2024-04-12,2043-12-29,Closed
11509,9062,2789,108,Personal,753500,8.4,120,2025-07-14,2035-05-23,Active
11510,9063,5872,133,Education,705800,11.55,36,2023-04-23,2026-04-07,Active
11511,9064,5412,115,Education,2635800,9.91,180,2023-10-19,2038-08-01,Closed
11512,9065,2322,107,Home,701700,8.43,240,2025-07-02,2045-03-19,Active
11513,9066,4835,106,Home,1863700,7.28,24,2024-10-23,2026-10-13,Closed
11514,9068,4685,150,Personal,2869300,7.84,120,2023-04-18,2033-02-24,Active
11515,9071,5498,116,Auto,759200,10.29,60,2025-04-30,2030-04-04,Active
11516,9072,5487,102,Home,411100,11.37,84,2025-03-01,2032-01-24,Default
11517,9074,4039,125,Personal,996600,8.91,60,2025-03-12,2030-02-14,Closed
11518,9075,2482,119,Home,280100,13.63,24,2025-08-23,2027-08-13,Active
11519,9076,3802,137,Home,712700,11.85,120,2024-04-29,2034-03-08,Closed
11520,9078,3527,105,Personal,878100,13.54,60,2024-12-28,2029-12-02,Active
11521,9080,3486,120,Business,317600,10.38,12,2024-12-19,2025-12-14,Closed
11522,9081,2249,123,Education,176900,14.57,48,2023-10-05,2027-09-14,Active
11523,9083,4223,115,Auto,258600,13.8,84,2024-04-17,2031-03-12,Active
11524,9085,5410,109,Home,464900,11.7,180,2024-11-15,2039-08-29,Active
11525,9086,3863,107,Auto,614000,12.8,60,2023-02-01,2028-01-06,Closed
11526,9087,1860,137,Personal,792200,8.25,36,2025-04-30,2028-04-14,Active
11527,9088,4349,103,Personal,243400,13.56,24,2024-03-03,2026-02-21,Default
11528,9091,3203,124,Business,70300,12.16,24,2024-05-17,2026-05-07,Default
11529,9092,1394,121,Personal,1006900,8.69,36,2025-01-11,2027-12-27,Closed
11530,9094,1649,130,Business,103500,9.32,36,2023-04-04,2026-03-19,Active
11531,9095,3920,118,Personal,106300,14.79,36,2025-07-28,2028-07-12,Closed
11532,9100,2266,116,Education,288200,8.66,36,2024-03-16,2027-03-01,Closed
11533,9101,5368,145,Personal,271800,10.7,180,2024-12-10,2039-09-23,Default
11534,9102,4110,150,Auto,99800,14.15,240,2024-12-30,2044-09-16,Closed
11535,9104,2740,117,Auto,684100,9.67,84,2024-02-23,2031-01-17,Active
11536,9105,4157,149,Home,234400,8.39,48,2024-07-30,2028-07-09,Active
11537,9106,4874,127,Home,2120100,11.2,36,2025-07-22,2028-07-06,Active
11538,9107,1149,144,Home,130400,8.62,12,2023-04-09,2024-04-03,Closed
11539,9108,3687,110,Personal,692000,15.36,36,2024-02-29,2027-02-13,Closed
11540,9109,1932,120,Business,82500,12.54,60,2025-04-27,2030-04-01,Active
11541,9110,3024,147,Home,171200,11.3,12,2024-08-08,2025-08-03,Active
11542,9112,1298,121,Personal,1175200,10.73,12,2024-11-12,2025-11-07,Closed
11543,9113,5693,115,Home,4280100,12.25,84,2024-02-15,2031-01-09,Active
11544,9114,1277,111,Business,202800,10.04,24,2024-08-17,2026-08-07,Closed
11545,9115,3623,110,Personal,249500,8.84,24,2025-06-30,2027-06-20,Closed
11546,9116,5185,114,Auto,4646000,9.2,84,2025-01-05,2031-11-30,Closed
11547,9117,4967,145,Personal,247400,7.92,240,2025-08-03,2045-04-20,Active
11548,9120,1229,148,Personal,967500,14.61,240,2025-05-10,2045-01-25,Active
11549,9121,3462,148,Education,2903000,15.07,84,2024-05-28,2031-04-22,Active
11550,9123,2735,109,Business,131700,9.07,48,2024-09-08,2028-08-18,Default
11551,9125,5114,145,Auto,200700,15.31,240,2023-04-09,2042-12-25,Closed
11552,9127,2062,146,Personal,1549000,11.68,24,2025-06-27,2027-06-17,Closed
11553,9129,2385,130,Personal,755200,9.05,240,2024-05-08,2044-01-24,Default
11554,9130,3122,115,Home,315100,11.3,48,2024-07-19,2028-06-28,Active
11555,9132,5007,117,Auto,191000,7.65,120,2023-07-09,2033-05-17,Closed
11556,9136,3015,132,Home,299600,8.19,84,2025-12-14,2032-11-07,Active
11557,9139,3776,133,Home,733800,8.89,12,2025-09-22,2026-09-17,Active
11558,9141,3478,116,Home,256600,14.76,12,2025-10-15,2026-10-10,Closed
11559,9143,4106,119,Business,915400,15.07,60,2023-12-17,2028-11-20,Active
11560,9145,4332,102,Personal,1736200,10.48,60,2024-10-21,2029-09-25,Active
11561,9146,5958,104,Business,525700,9.06,48,2023-10-16,2027-09-25,Closed
11562,9148,1450,105,Personal,464300,9.75,240,2024-08-05,2044-04-22,Active
11563,9149,4062,138,Auto,256900,9.82,240,2026-01-11,2045-09-28,Default
11564,9151,5432,108,Personal,238500,11.7,120,2025-01-16,2034-11-25,Active
11565,9152,2892,140,Business,195700,8.44,84,2024-05-23,2031-04-17,Closed
11566,9153,1901,124,Education,216500,11.91,36,2023-03-24,2026-03-08,Active
11567,9156,3597,131,Auto,752300,10.15,48,2024-07-01,2028-06-10,Closed
11568,9157,5519,121,Business,145800,12.31,60,2025-07-29,2030-07-03,Active
11569,9158,4322,114,Home,179900,11.81,24,2023-07-08,2025-06-27,Closed
11570,9159,1247,107,Home,428300,10.91,36,2025-06-28,2028-06-12,Default
11571,9160,3600,103,Business,1061300,8.01,48,2023-05-25,2027-05-04,Active
11572,9161,5061,126,Personal,305900,8.34,36,2025-01-29,2028-01-14,Default
11573,9162,3783,128,Personal,1082500,9.94,120,2023-07-29,2033-06-06,Closed
11574,9168,3234,144,Personal,2779000,13.29,120,2023-09-27,2033-08-05,Closed
11575,9169,1019,119,Personal,753500,9.85,120,2025-08-31,2035-07-10,Active
11576,9170,3960,113,Business,192400,9.38,240,2023-07-22,2043-04-08,Closed
11577,9171,4818,101,Auto,225400,13.75,60,2023-03-31,2028-03-04,Active
11578,9173,4815,139,Auto,1121700,14.41,48,2024-02-12,2028-01-22,Closed
11579,9175,3363,138,Education,1780200,13.16,84,2025-12-15,2032-11-08,Default
11580,9176,3029,109,Personal,256400,10.81,240,2025-07-20,2045-04-06,Default
11581,9177,2946,121,Auto,2302600,8.81,84,2024-01-06,2030-11-30,Active
11582,9178,2884,101,Education,491400,15.46,84,2025-04-13,2032-03-07,Default
11583,9181,4224,108,Home,236700,9.87,60,2023-06-07,2028-05-11,Active
11584,9183,5066,122,Personal,614100,10.68,120,2025-08-11,2035-06-20,Active
11585,9184,3559,126,Auto,56900,11.44,36,2023-11-24,2026-11-08,Closed
11586,9185,1761,128,Auto,470500,11.8,84,2026-01-24,2032-12-18,Active
11587,9187,5829,117,Home,648700,7.17,84,2024-07-04,2031-05-29,Active
11588,9189,4357,121,Business,288100,14.63,84,2025-11-23,2032-10-17,Closed
11589,9190,4727,128,Personal,392300,14.48,60,2024-10-24,2029-09-28,Active
11590,9191,2313,118,Business,714300,8.06,84,2025-10-20,2032-09-13,Closed
11591,9192,5953,133,Personal,318400,14.22,12,2025-03-01,2026-02-24,Active
11592,9193,1144,129,Auto,469500,8.33,12,2025-02-25,2026-02-20,Closed
11593,9195,3740,131,Home,296800,9.06,120,2025-01-21,2034-11-30,Active
11594,9196,5197,112,Personal,823800,11.41,36,2024-01-30,2027-01-14,Active
11595,9197,4309,146,Auto,477900,15.3,180,2023-09-25,2038-07-08,Active
11596,9198,4490,119,Business,284300,11.09,36,2023-06-22,2026-06-06,Closed
11597,9199,1205,133,Home,569300,10.27,36,2023-11-22,2026-11-06,Active
11598,9200,3175,130,Business,163800,11.41,240,2025-04-29,2045-01-14,Closed
11599,9201,4023,106,Personal,239100,8.98,60,2025-06-05,2030-05-10,Default
11600,9202,5403,120,Education,527500,14.92,36,2024-09-22,2027-09-07,Active
11601,9203,4837,133,Auto,337500,14.95,60,2024-07-10,2029-06-14,Active
11602,9206,4277,129,Auto,645800,12.75,120,2025-04-14,2035-02-21,Closed
11603,9207,1200,149,Home,180100,8.32,180,2025-12-04,2040-09-16,Active
11604,9209,1434,135,Education,1015400,11.13,36,2025-06-21,2028-06-05,Active
11605,9213,2885,126,Education,2441000,10.25,12,2024-02-21,2025-02-15,Active
11606,9214,5214,123,Auto,1670000,15.46,60,2024-12-15,2029-11-19,Closed
11607,9218,3721,137,Home,271400,7.44,180,2025-09-13,2040-06-26,Closed
11608,9219,3525,127,Education,697500,9.2,24,2025-05-20,2027-05-10,Closed
11609,9220,2757,148,Business,2061300,11.18,84,2025-01-07,2031-12-02,Active
11610,9222,3950,148,Business,218700,14.01,240,2023-10-17,2043-07-04,Active
11611,9223,1948,123,Home,727600,13.2,240,2024-11-17,2044-08-04,Active
11612,9224,3861,138,Home,1057200,15.13,120,2025-08-22,2035-07-01,Closed
11613,9225,1769,150,Auto,430100,8.79,12,2025-07-14,2026-07-09,Closed
11614,9226,3896,150,Home,2202700,7.88,12,2023-06-27,2024-06-21,Closed
11615,9227,1395,130,Business,213900,12.01,24,2024-03-04,2026-02-22,Closed
11616,9229,1897,149,Business,744900,10.68,240,2023-07-28,2043-04-14,Active
11617,9230,1366,143,Home,1046300,9.82,24,2025-12-27,2027-12-17,Active
11618,9231,5913,142,Auto,621700,13.59,120,2023-09-13,2033-07-22,Active
11619,9232,1604,118,Auto,154700,11.67,36,2025-08-11,2028-07-26,Closed
11620,9233,5326,150,Personal,848200,9.73,120,2023-11-24,2033-10-02,Default
11621,9235,2732,130,Auto,969500,11.57,240,2026-01-07,2045-09-24,Closed
11622,9236,4214,119,Personal,2256300,14.93,84,2023-01-30,2029-12-24,Default
11623,9237,1932,145,Personal,256000,9.23,36,2025-07-04,2028-06-18,Active
11624,9240,5111,142,Home,313700,10.84,48,2025-06-22,2029-06-01,Closed
11625,9242,1136,143,Home,1513400,9.45,180,2024-09-21,2039-07-05,Closed
11626,9243,2658,101,Personal,2277500,11.89,48,2024-11-19,2028-10-29,Closed
11627,9244,3744,145,Home,440600,14.67,240,2025-06-16,2045-03-03,Active
11628,9245,4991,104,Education,2242600,12.55,120,2023-04-17,2033-02-23,Closed
11629,9246,5781,117,Home,1278300,8.65,24,2025-03-27,2027-03-17,Closed
11630,9247,5718,137,Personal,483000,8.1,60,2023-08-26,2028-07-30,Active
11631,9248,4483,106,Personal,472900,7.3,240,2024-10-18,2044-07-05,Default
11632,9249,2823,140,Education,2336900,14.15,24,2024-12-02,2026-11-22,Active
11633,9251,5597,149,Home,3164800,11.01,180,2025-04-24,2040-02-05,Active
11634,9252,4944,144,Personal,148700,10.59,36,2025-07-09,2028-06-23,Closed
11635,9254,1876,150,Business,803100,9.24,12,2023-01-14,2024-01-09,Active
11636,9255,3416,141,Business,440400,10.66,48,2023-09-17,2027-08-27,Closed
11637,9256,1776,131,Home,335400,10.0,240,2025-06-27,2045-03-14,Active
11638,9257,4905,138,Personal,510300,13.32,36,2023-03-19,2026-03-03,Closed
11639,9258,5505,122,Personal,620400,13.01,24,2024-11-12,2026-11-02,Closed
11640,9260,1408,121,Education,814700,10.79,24,2025-10-31,2027-10-21,Closed
11641,9263,5159,122,Auto,1323700,12.56,24,2024-05-22,2026-05-12,Closed
11642,9265,5603,145,Education,359600,12.01,24,2024-11-19,2026-11-09,Active
11643,9266,5352,135,Business,942500,12.45,36,2025-09-28,2028-09-12,Closed
11644,9267,1077,129,Auto,446500,13.45,48,2024-09-29,2028-09-08,Active
11645,9268,5026,124,Personal,815600,7.78,48,2023-04-21,2027-03-31,Active
11646,9270,5186,117,Business,670100,14.07,240,2024-02-28,2043-11-15,Active
11647,9271,1365,136,Home,115000,9.4,12,2025-11-26,2026-11-21,Active
11648,9272,2827,145,Auto,877700,10.24,60,2023-07-09,2028-06-12,Closed
11649,9274,2299,150,Home,539900,9.35,36,2023-06-01,2026-05-16,Active
11650,9276,5136,123,Personal,507700,14.03,240,2023-05-18,2043-02-02,Closed
11651,9278,1666,110,Home,280200,14.39,240,2024-02-25,2043-11-12,Closed
11652,9279,5422,129,Business,271900,8.19,84,2023-01-24,2029-12-18,Active
11653,9282,5379,137,Home,176300,11.44,48,2026-01-11,2029-12-21,Default
11654,9283,4244,127,Personal,1355000,10.25,24,2025-07-04,2027-06-24,Closed
11655,9284,4528,120,Auto,731100,8.55,240,2024-03-30,2043-12-16,Active
11656,9285,1214,112,Home,865700,11.73,36,2024-08-27,2027-08-12,Active
11657,9286,3007,138,Education,1657200,10.11,24,2023-10-05,2025-09-24,Active
11658,9288,2607,106,Home,523200,13.08,240,2023-04-21,2043-01-06,Active
11659,9289,5480,126,Auto,2050600,14.11,180,2025-03-21,2040-01-02,Active
11660,9290,2193,124,Home,478300,7.12,84,2025-02-06,2032-01-01,Closed
11661,9293,3656,146,Personal,288000,11.66,120,2025-11-06,2035-09-15,Active
11662,9295,4166,102,Home,513600,11.94,240,2025-07-25,2045-04-11,Active
11663,9297,4045,104,Business,183600,9.7,180,2023-09-06,2038-06-19,Closed
11664,9298,3477,130,Personal,116900,13.82,84,2024-07-28,2031-06-22,Closed
11665,9299,2547,102,Education,145200,14.73,12,2023-02-27,2024-02-22,Active
11666,9300,3936,132,Personal,149500,13.5,180,2023-09-15,2038-06-28,Closed
11667,9301,5201,106,Education,2492500,11.48,36,2025-09-18,2028-09-02,Closed
11668,9305,1988,101,Education,3054500,7.1,84,2025-07-14,2032-06-07,Active
11669,9306,5351,142,Education,527300,10.59,24,2024-01-18,2026-01-07,Active
11670,9308,1424,123,Home,2062500,12.9,180,2024-06-13,2039-03-27,Active
11671,9310,1375,129,Home,629800,8.35,48,2025-11-17,2029-10-27,Closed
11672,9311,5856,108,Personal,304000,13.59,180,2024-02-18,2038-12-01,Active
11673,9312,1047,143,Auto,1424000,12.22,120,2025-12-07,2035-10-16,Active
11674,9314,3393,124,Business,323100,9.82,180,2025-12-16,2040-09-28,Active
11675,9316,5885,113,Business,588200,14.21,24,2023-07-25,2025-07-14,Active
11676,9319,2170,112,Business,845100,12.47,120,2024-12-10,2034-10-19,Default
11677,9321,3991,105,Personal,600600,9.58,180,2023-06-21,2038-04-03,Active
11678,9322,3666,119,Personal,615100,8.68,36,2025-08-08,2028-07-23,Default
11679,9323,2117,118,Personal,1349800,8.33,120,2023-10-14,2033-08-22,Active
11680,9325,4413,115,Auto,2085300,15.39,120,2024-03-14,2034-01-21,Active
11681,9328,3025,112,Personal,1342300,14.39,36,2024-12-10,2027-11-25,Closed
11682,9331,4201,146,Education,177700,12.85,60,2024-11-18,2029-10-23,Closed
11683,9333,3616,111,Home,447500,11.0,240,2023-12-08,2043-08-25,Active
11684,9335,3579,105,Business,874800,14.21,84,2024-11-10,2031-10-05,Default
11685,9337,3653,119,Home,1189400,12.98,60,2024-06-17,2029-05-22,Active
11686,9338,2906,102,Home,2954800,11.74,48,2023-05-18,2027-04-27,Closed
11687,9340,3263,136,Education,1554200,13.63,180,2025-06-25,2040-04-07,Closed
11688,9344,4838,109,Personal,1708700,8.01,240,2023-04-29,2043-01-14,Closed
11689,9345,2499,108,Auto,707700,14.43,84,2024-03-29,2031-02-21,Active
11690,9347,4292,131,Home,460900,8.09,60,2024-09-20,2029-08-25,Closed
11691,9349,4100,147,Home,3697700,14.69,48,2023-10-16,2027-09-25,Closed
11692,9350,5869,130,Home,133300,8.87,180,2024-02-25,2038-12-08,Closed
11693,9351,1914,114,Education,160000,10.3,240,2024-09-04,2044-05-22,Active
11694,9352,4038,123,Auto,383600,13.46,180,2024-03-15,2038-12-27,Default
11695,9356,4494,107,Auto,616800,7.97,36,2025-01-07,2027-12-23,Active
11696,9358,1951,121,Personal,182100,15.29,36,2024-01-10,2026-12-25,Default
11697,9360,2631,108,Personal,752600,13.37,60,2025-02-12,2030-01-17,Closed
11698,9362,5065,104,Personal,1210800,9.21,120,2025-09-10,2035-07-20,Closed
11699,9363,1588,108,Personal,1275500,14.54,24,2024-04-03,2026-03-24,Active
11700,9364,2271,141,Home,452600,7.35,180,2025-09-29,2040-07-12,Default
11701,9365,4479,111,Home,1503900,7.09,84,2025-04-23,2032-03-17,Closed
11702,9367,4453,124,Personal,2028300,9.75,12,2026-01-11,2027-01-06,Active
11703,9368,2328,109,Education,316900,7.86,12,2023-04-26,2024-04-20,Active
11704,9372,3840,117,Auto,236000,13.97,48,2023-07-13,2027-06-22,Active
11705,9373,5350,118,Auto,260900,10.27,120,2023-03-07,2033-01-13,Default
11706,9374,3796,121,Education,1455500,12.27,48,2024-04-01,2028-03-11,Active
