application_id,customer_id,application_date,loan_type,requested_amount,approval_status,rejection_reason
9341,4759,2024-11-23,Home,1815800,Rejected,Insufficient Income
9342,4898,2023-09-22,Home,2042100,Rejected,Insufficient Income
9343,1953,2023-12-01,Home,1897000,Rejected,Low Credit Score
9344,4838,2023-04-14,Personal,1721100,Approved,
9345,2499,2024-03-15,Auto,898500,Approved,
9346,5653,2023-12-24,Personal,1852700,Rejected,Incomplete Documents
9347,4292,2024-09-11,Home,503400,Approved,
9348,4576,2025-05-16,Personal,1494100,Rejected,Incomplete Documents
9349,4100,2023-09-18,Home,3728500,Approved,
9350,5869,2024-01-31,Home,166300,Approved,
9351,1914,2024-08-19,Education,166700,Approved,
9352,4038,2024-02-14,Auto,465500,Approved,
9353,5056,2023-05-18,Personal,1107600,Rejected,High Existing Debt
9354,5005,2024-02-26,Personal,351500,Rejected,Incomplete Documents
9355,4280,2023-06-01,Home,857600,Rejected,Insufficient Income
9356,4494,2025-01-04,Auto,723500,Approved,
9357,3023,2023-02-16,Education,746600,Pending,
9358,1951,2024-01-04,Personal,186000,Approved,
9359,1863,2023-07-09,Personal,4733600,Rejected,High Existing Debt
9360,2631,2025-02-04,Personal,984400,Approved,
9361,3043,2025-05-18,Personal,1154600,Rejected,Incomplete Documents
9362,5065,2025-08-22,Personal,1404400,Approved,
9363,1588,2024-03-14,Personal,1455300,Approved,
9364,2271,2025-09-13,Home,464100,Approved,
9365,4479,2025-03-31,Home,1683300,Approved,
9366,1683,2023-08-22,Business,634500,Rejected,Low Credit Score
9367,4453,2025-12-24,Personal,2056500,Approved,
9368,2328,2023-04-24,Education,382100,Approved,
9369,4292,2023-02-20,Auto,472200,Rejected,Incomplete Documents
9370,1294,2024-01-09,Auto,925900,Pending,
9371,1858,2025-11-05,Personal,298200,Rejected,Insufficient Income
9372,3840,2023-07-09,Auto,270200,Approved,
9373,5350,2023-02-06,Auto,345300,Approved,
9374,3796,2024-03-20,Education,1459600,Approved,
9375,3492,2024-11-27,Business,1559000,Approved,
9376,1913,2023-06-22,Personal,768900,Pending,
9377,2189,2024-09-29,Personal,278900,Rejected,Incomplete Documents
9378,3319,2024-01-21,Auto,405500,Approved,
9379,4042,2024-04-23,Education,660200,Approved,
9380,2812,2025-03-15,Home,312300,Rejected,Low Credit Score
9381,1670,2025-08-07,Business,1448300,Approved,
9382,1912,2023-10-12,Business,771400,Approved,
9383,2580,2025-01-17,Personal,1619900,Approved,
9384,2723,2023-07-25,Personal,558600,Rejected,Insufficient Income
9385,5255,2024-01-10,Personal,6087100,Approved,
9386,3555,2025-07-24,Home,870400,Rejected,High Existing Debt
9387,2612,2023-04-23,Home,111900,Approved,
9388,1386,2025-02-17,Education,823200,Rejected,High Existing Debt
9389,2594,2025-08-11,Auto,333900,Approved,
9390,2351,2023-10-03,Personal,3436700,Approved,
9391,4488,2024-02-19,Home,285200,Approved,
9392,4957,2023-12-18,Auto,2526100,Rejected,Insufficient Income
9393,1174,2025-12-09,Personal,189900,Rejected,High Existing Debt
9394,1359,2025-06-23,Personal,374000,Rejected,Low Credit Score
9395,2690,2025-11-30,Home,228600,Rejected,Incomplete Documents
9396,1810,2024-11-23,Business,794100,Rejected,Insufficient Income
9397,1943,2025-05-17,Education,2119700,Approved,
9398,5530,2023-06-26,Education,280000,Pending,
9399,1429,2024-02-14,Auto,162200,Pending,
9400,4652,2023-02-05,Home,1027800,Rejected,Incomplete Documents
9401,2945,2024-02-11,Home,470000,Approved,
9402,3356,2023-12-16,Personal,296900,Pending,
9403,2415,2023-11-11,Personal,461900,Approved,
9404,5374,2023-10-06,Education,1180900,Approved,
9405,4229,2025-07-27,Home,1623600,Approved,
9406,3422,2024-09-03,Education,315000,Rejected,Incomplete Documents
9407,5264,2025-03-03,Personal,1072000,Approved,
9408,3876,2023-12-06,Education,420000,Approved,
9409,4241,2025-12-19,Personal,513000,Approved,
9410,5044,2023-04-12,Home,460100,Rejected,Low Credit Score
9411,3125,2023-06-10,Auto,319800,Approved,
9412,1569,2025-09-24,Personal,2329800,Rejected,Insufficient Income
9413,3211,2025-03-25,Personal,127000,Pending,
9414,3965,2024-06-28,Education,853500,Approved,
9415,3837,2025-05-19,Home,1844600,Approved,
9416,1344,2025-03-27,Home,138800,Approved,
9417,4052,2024-04-10,Personal,743800,Pending,
9418,4128,2025-12-17,Home,704300,Approved,
9419,5639,2025-06-02,Personal,1980800,Pending,
9420,3584,2023-12-19,Home,164700,Approved,
9421,4230,2025-08-12,Home,4178000,Approved,
9422,4193,2025-09-15,Education,585000,Approved,
9423,1154,2024-10-17,Home,2220900,Pending,
9424,3918,2024-07-11,Personal,2260800,Approved,
9425,4433,2024-02-26,Home,124200,Pending,
9426,3929,2023-01-26,Education,369000,Approved,
9427,2916,2024-08-15,Personal,1736800,Approved,
9428,5428,2024-09-12,Business,468100,Rejected,Low Credit Score
9429,3455,2023-10-07,Home,1342300,Rejected,Low Credit Score
9430,5222,2024-09-30,Home,422800,Approved,
9431,3641,2024-09-10,Personal,717600,Rejected,Insufficient Income
9432,2871,2024-06-22,Business,197400,Approved,
9433,3491,2023-05-10,Personal,528300,Approved,
9434,4253,2025-04-26,Home,252800,Rejected,High Existing Debt
9435,5258,2024-01-16,Education,646800,Approved,
9436,4548,2024-11-11,Personal,793900,Approved,
9437,4908,2023-05-21,Personal,3860800,Approved,
9438,2385,2023-04-01,Auto,603600,Pending,
9439,4596,2024-10-23,Personal,219000,Approved,
9440,5226,2023-02-16,Home,950200,Approved,
9441,3329,2023-10-30,Business,177200,Approved,
9442,2880,2024-07-30,Home,400600,Approved,
9443,2476,2023-07-16,Home,736800,Approved,
9444,5002,2024-02-17,Home,188600,Rejected,Insufficient Income
9445,2158,2023-12-01,Home,352800,Pending,
9446,4935,2025-03-08,Personal,354200,Approved,
9447,5991,2025-01-31,Business,185200,Approved,
9448,5786,2023-10-29,Auto,2743800,Rejected,Incomplete Documents
9449,4864,2024-07-17,Auto,386700,Approved,
9450,3521,2025-10-25,Personal,195300,Approved,
9451,5101,2024-12-26,Education,3103400,Rejected,High Existing Debt
9452,2846,2024-11-09,Personal,2249600,Approved,
9453,1778,2023-01-30,Personal,575200,Approved,
9454,1221,2024-12-21,Business,163900,Approved,
9455,3891,2024-09-26,Auto,2368600,Rejected,High Existing Debt
9456,3801,2023-05-31,Business,453700,Rejected,Incomplete Documents
9457,2630,2025-08-13,Personal,353900,Approved,
9458,5971,2025-06-02,Home,331800,Approved,
9459,2542,2025-11-02,Business,933200,Approved,
9460,5238,2023-04-20,Auto,313300,Approved,
9461,5897,2025-11-27,Home,409200,Approved,
9462,3552,2025-03-17,Education,163800,Approved,
9463,1965,2024-02-07,Personal,181400,Pending,
9464,4278,2024-11-22,Education,1370200,Approved,
9465,4675,2024-02-29,Personal,520400,Approved,
9466,4120,2023-05-02,Business,246100,Approved,
9467,1994,2023-04-02,Personal,414000,Approved,
9468,4521,2023-01-27,Business,420500,Approved,
9469,3558,2025-07-07,Auto,182500,Rejected,Incomplete Documents
9470,1262,2023-01-19,Business,397600,Rejected,Low Credit Score
9471,2992,2023-12-02,Auto,472700,Approved,
9472,4390,2024-01-24,Education,95400,Pending,
9473,5639,2023-04-03,Home,499100,Approved,
9474,4846,2023-09-19,Home,400500,Approved,
9475,4423,2023-02-10,Home,474500,Pending,
9476,3082,2025-01-21,Personal,936000,Pending,
9477,1488,2023-02-17,Personal,1095500,Approved,
9478,2781,2024-08-27,Home,250400,Approved,
9479,4421,2023-09-13,Home,1010300,Approved,
9480,3259,2024-06-28,Auto,424300,Rejected,Incomplete Documents
9481,4207,2023-08-07,Home,2335900,Approved,
9482,4648,2023-04-12,Business,1155100,Rejected,Insufficient Income
9483,5983,2025-06-20,Home,587400,Approved,
9484,5984,2023-10-29,Personal,451100,Approved,
9485,5475,2025-10-10,Personal,306600,Rejected,High Existing Debt
9486,2783,2025-11-25,Home,390300,Rejected,Low Credit Score
9487,3381,2024-03-03,Personal,120200,Approved,
9488,1277,2023-05-15,Home,687000,Approved,
9489,2700,2024-07-30,Home,290000,Pending,
9490,1498,2023-11-12,Auto,646600,Approved,
9491,3467,2024-01-03,Education,247200,Approved,
9492,3737,2023-08-27,Auto,827300,Approved,
9493,5705,2024-11-27,Home,962300,Approved,
9494,4449,2023-01-29,Personal,818900,Approved,
9495,4211,2023-07-24,Auto,741500,Approved,
9496,4929,2023-08-20,Home,77000,Rejected,High Existing Debt
9497,3542,2025-06-26,Home,643900,Rejected,Low Credit Score
9498,5455,2025-05-04,Business,314500,Pending,
9499,5347,2024-09-13,Auto,530100,Approved,
9500,3840,2024-08-14,Auto,410800,Pending,
9501,1278,2023-12-02,Home,284300,Approved,
9502,5267,2024-01-25,Home,355900,Approved,
9503,2520,2023-02-21,Personal,794200,Approved,
9504,4450,2024-06-20,Home,1562200,Rejected,Incomplete Documents
9505,3542,2023-06-17,Education,554600,Approved,
9506,5472,2025-07-20,Auto,3727100,Approved,
9507,5374,2025-08-13,Home,317000,Approved,
9508,3383,2023-12-17,Education,2023200,Approved,
9509,5205,2024-05-29,Personal,286300,Approved,
9510,2056,2024-10-14,Home,540700,Approved,
9511,2466,2024-03-07,Education,323600,Approved,
9512,2080,2025-09-01,Home,452500,Rejected,Incomplete Documents
9513,2764,2025-04-07,Auto,1147000,Approved,
9514,4593,2023-01-02,Personal,583900,Rejected,Incomplete Documents
9515,3495,2025-08-23,Education,471900,Rejected,Incomplete Documents
9516,5697,2024-06-30,Personal,1972000,Approved,
9517,1889,2025-03-29,Personal,234400,Approved,
9518,1132,2023-04-18,Business,200100,Approved,
9519,2262,2024-09-16,Education,140300,Approved,
9520,1250,2023-02-25,Education,514100,Approved,
9521,2066,2023-02-09,Personal,547800,Approved,
9522,1997,2024-05-19,Personal,89000,Approved,
9523,1231,2025-08-30,Home,193100,Approved,
9524,4975,2024-11-29,Personal,423400,Approved,
9525,2910,2023-01-12,Business,1468700,Approved,
9526,1828,2023-08-23,Auto,3401100,Rejected,Low Credit Score
9527,4162,2025-07-04,Auto,1533900,Approved,
9528,1404,2024-02-28,Education,5491000,Approved,
9529,3239,2023-10-02,Home,318300,Approved,
9530,5077,2024-08-25,Home,920500,Pending,
9531,4964,2025-11-18,Home,1018100,Approved,
9532,4453,2024-06-14,Auto,270900,Approved,
9533,5223,2024-10-03,Personal,859600,Approved,
9534,3846,2024-02-28,Business,334800,Pending,
9535,5671,2024-03-24,Personal,310400,Approved,
9536,1240,2024-06-03,Home,220400,Approved,
9537,4110,2025-11-16,Business,474300,Approved,
9538,5375,2025-07-14,Personal,989800,Pending,
9539,4223,2024-10-26,Education,212200,Rejected,High Existing Debt
9540,1688,2024-07-14,Home,401300,Rejected,Low Credit Score
9541,1363,2025-05-17,Personal,367400,Rejected,High Existing Debt
9542,5270,2024-09-05,Auto,664000,Pending,
9543,5951,2023-11-12,Personal,373400,Approved,
9544,4215,2023-03-14,Auto,176800,Approved,
9545,3305,2025-11-18,Business,782100,Rejected,Insufficient Income
9546,3148,2024-10-04,Education,395100,Rejected,Insufficient Income
9547,3535,2023-06-08,Personal,633200,Approved,
9548,2372,2024-11-22,Business,1034300,Rejected,High Existing Debt
9549,3593,2023-05-16,Business,882100,Approved,
9550,4438,2023-08-23,Auto,266100,Rejected,Incomplete Documents
9551,3630,2025-02-01,Personal,579600,Approved,
9552,1096,2023-10-09,Personal,317300,Approved,
9553,1339,2024-02-03,Education,907500,Rejected,Insufficient Income
9554,2478,2024-04-05,Personal,840700,Approved,
9555,2108,2023-07-03,Business,248300,Approved,
9556,5221,2024-08-20,Auto,313500,Approved,
9557,3388,2023-05-02,Home,292300,Pending,
9558,1651,2023-11-14,Auto,874900,Approved,
9559,4519,2023-05-21,Personal,1283700,Rejected,Incomplete Documents
9560,2437,2024-07-11,Home,1390900,Rejected,Low Credit Score
9561,4358,2025-02-15,Personal,260200,Approved,
9562,4158,2023-12-10,Business,148900,Approved,
9563,5235,2025-07-07,Home,397300,Rejected,High Existing Debt
9564,5529,2023-01-12,Business,1007000,Approved,
9565,1980,2024-07-06,Auto,224700,Rejected,Low Credit Score
9566,4177,2024-03-03,Auto,1194700,Approved,
9567,3779,2024-06-06,Business,100300,Approved,
9568,1704,2024-10-20,Business,1852900,Approved,
9569,3426,2024-03-18,Personal,580000,Approved,
9570,2212,2023-03-14,Business,1621400,Approved,
9571,3756,2025-11-22,Home,710100,Rejected,Incomplete Documents
9572,2415,2023-05-28,Home,499900,Rejected,Low Credit Score
9573,2886,2023-11-27,Auto,835200,Approved,
9574,5999,2023-12-15,Business,2449000,Approved,
9575,3191,2024-09-28,Home,188600,Approved,
9576,2062,2024-09-27,Personal,1100500,Pending,
9577,2060,2025-01-17,Auto,1242900,Approved,
9578,1115,2025-04-10,Education,517400,Rejected,Incomplete Documents
9579,1514,2024-10-15,Personal,299500,Approved,
9580,4087,2023-02-23,Auto,265900,Rejected,High Existing Debt
9581,4668,2024-03-01,Personal,138000,Rejected,Low Credit Score
9582,1311,2025-07-22,Auto,341500,Approved,
9583,2790,2023-03-24,Personal,609900,Approved,
9584,1845,2024-09-09,Personal,340200,Approved,
9585,4260,2024-01-08,Personal,473200,Approved,
9586,5121,2025-04-19,Auto,131400,Approved,
9587,1782,2025-04-29,Business,1115500,Approved,
9588,3537,2023-10-19,Personal,840200,Approved,
9589,5470,2025-10-29,Home,128500,Approved,
9590,1675,2024-12-20,Auto,936000,Approved,
9591,2285,2025-02-11,Home,1272200,Rejected,Low Credit Score
9592,5332,2024-10-16,Education,597700,Approved,
9593,2486,2025-07-08,Personal,678800,Pending,
9594,5753,2024-05-25,Business,337500,Approved,
9595,2534,2025-12-23,Auto,1364100,Pending,
9596,3117,2024-05-09,Education,438800,Approved,
9597,4021,2025-09-30,Home,330200,Rejected,High Existing Debt
9598,1735,2025-12-07,Personal,219100,Rejected,Insufficient Income
9599,4568,2025-07-27,Personal,573200,Approved,
9600,2021,2023-12-08,Auto,438700,Approved,
9601,5670,2024-12-20,Home,208800,Rejected,Insufficient Income
9602,2943,2024-03-19,Auto,953200,Approved,
9603,1209,2023-09-20,Business,1990900,Approved,
9604,1974,2023-05-26,Home,1166700,Approved,
9605,2929,2023-05-08,Personal,1033600,Rejected,High Existing Debt
9606,5935,2025-02-12,Home,311600,Rejected,Low Credit Score
9607,5046,2024-09-16,Business,422500,Pending,
9608,2616,2023-09-25,Business,278300,Approved,
9609,2724,2025-08-31,Home,1009000,Approved,
9610,3442,2023-10-29,Home,334600,Approved,
9611,3687,2025-12-12,Home,1737000,Approved,
9612,5997,2025-12-21,Auto,345000,Approved,
9613,3070,2025-06-27,Auto,882700,Rejected,Incomplete Documents
9614,1536,2024-04-29,Auto,4063700,Rejected,Incomplete Documents
9615,1382,2024-02-25,Personal,3907700,Approved,
9616,3408,2024-12-17,Home,354200,Rejected,Low Credit Score
9617,4063,2024-08-04,Home,2412100,Approved,
9618,3211,2025-02-18,Auto,576700,Approved,
9619,4188,2023-12-11,Home,509300,Pending,
9620,2207,2024-03-09,Home,721200,Approved,
9621,5039,2024-07-12,Personal,645000,Rejected,Insufficient Income
9622,1275,2024-06-11,Home,145300,Pending,
9623,5522,2024-01-01,Personal,425700,Approved,
9624,5014,2023-07-14,Home,312500,Approved,
9625,4400,2025-10-10,Business,568100,Approved,
9626,4873,2025-09-10,Personal,283400,Pending,
9627,1390,2023-08-22,Personal,473600,Approved,
9628,1271,2024-08-21,Auto,598800,Approved,
9629,5165,2023-03-05,Business,610200,Approved,
9630,4022,2024-04-22,Business,832500,Approved,
9631,1457,2025-08-02,Personal,1265200,Rejected,Incomplete Documents
9632,1346,2025-08-06,Personal,146200,Rejected,Low Credit Score
9633,4552,2024-11-24,Home,355700,Approved,
9634,4328,2023-08-27,Home,449800,Approved,
9635,5870,2023-05-20,Auto,1095400,Approved,
9636,4457,2024-07-03,Personal,387300,Rejected,High Existing Debt
9637,2551,2023-04-01,Education,374200,Approved,
9638,4874,2024-11-05,Personal,157100,Approved,
9639,3008,2023-12-06,Personal,1574100,Approved,
9640,4758,2024-03-30,Auto,682600,Rejected,High Existing Debt
9641,2075,2025-04-23,Personal,327000,Rejected,Insufficient Income
9642,5041,2023-03-11,Business,2185900,Pending,
9643,3315,2025-07-21,Personal,1342600,Rejected,High Existing Debt
9644,4563,2025-09-11,Personal,1433600,Rejected,Incomplete Documents
9645,5946,2025-10-29,Personal,159200,Rejected,Insufficient Income
9646,5588,2024-12-08,Education,872900,Approved,
9647,4031,2025-10-23,Education,253300,Approved,
9648,2833,2023-09-26,Business,612900,Approved,
9649,3057,2025-10-26,Education,170300,Rejected,Low Credit Score
9650,5007,2024-01-20,Personal,572400,Approved,
9651,5417,2025-06-19,Auto,527000,Approved,
9652,5468,2025-09-08,Education,1097200,Approved,
9653,3371,2023-04-06,Education,405600,Approved,
9654,2367,2024-09-15,Personal,516300,Approved,
9655,4962,2023-05-05,Personal,345500,Pending,
9656,2172,2024-07-06,Personal,571000,Approved,
9657,3240,2025-08-03,Auto,533900,Approved,
9658,1916,2024-01-04,Auto,1862800,Approved,
9659,2361,2023-01-07,Auto,363500,Rejected,Low Credit Score
9660,1085,2023-10-04,Auto,1766500,Pending,
9661,2496,2023-07-12,Business,382200,Approved,
9662,2559,2023-06-09,Education,2149100,Approved,
9663,4887,2024-05-02,Home,1783700,Approved,
9664,5610,2025-09-06,Auto,1440200,Approved,
9665,5458,2023-09-04,Home,353400,Approved,
9666,4800,2023-01-06,Home,677800,Approved,
9667,1033,2024-07-06,Personal,1863200,Rejected,High Existing Debt
9668,2785,2023-02-02,Personal,348100,Approved,
9669,3797,2025-08-27,Home,731100,Approved,
9670,5716,2025-09-29,Personal,1012400,Approved,
9671,1271,2025-01-24,Home,419000,Rejected,Incomplete Documents
9672,4872,2023-04-16,Auto,281000,Rejected,Insufficient Income
9673,2386,2025-08-03,Education,248800,Rejected,Insufficient Income
9674,1444,2024-09-29,Home,2511700,Approved,
9675,4542,2025-12-26,Personal,1900700,Approved,
9676,4871,2023-01-04,Home,1488400,Approved,
9677,1148,2023-02-23,Auto,1964500,Rejected,High Existing Debt
9678,4690,2025-09-06,Business,974200,Approved,
9679,3519,2023-02-14,Home,422200,Rejected,Insufficient Income
9680,1543,2025-05-01,Auto,471900,Pending,
9681,3306,2023-06-20,Home,254500,Rejected,Low Credit Score
9682,5365,2024-03-25,Personal,1225600,Pending,
9683,3026,2024-01-02,Auto,312600,Rejected,High Existing Debt
9684,1352,2025-06-21,Auto,579700,Approved,
9685,1369,2023-11-07,Education,707600,Approved,
9686,5879,2024-11-07,Personal,635900,Approved,
9687,5428,2023-07-23,Education,1322100,Rejected,High Existing Debt
9688,3588,2023-09-08,Personal,2260900,Pending,
9689,3153,2025-12-30,Personal,613200,Rejected,Insufficient Income
9690,1780,2023-09-12,Personal,1256300,Rejected,Low Credit Score
9691,2484,2023-05-09,Home,672000,Pending,
9692,3486,2024-05-28,Auto,639800,Rejected,Low Credit Score
9693,4258,2023-12-17,Home,847600,Approved,
9694,4441,2023-03-25,Auto,4213900,Approved,
9695,3750,2025-04-12,Auto,2220300,Approved,
9696,5170,2024-05-29,Personal,886800,Rejected,Low Credit Score
9697,2016,2024-04-11,Personal,526600,Approved,
9698,4572,2024-01-13,Auto,427100,Pending,
9699,2076,2023-04-14,Home,506900,Pending,
9700,5894,2025-07-31,Personal,1203100,Rejected,Incomplete Documents
9701,4681,2024-07-08,Personal,609700,Approved,
9702,2040,2025-03-25,Business,503500,Approved,
9703,3186,2024-06-01,Personal,732700,Approved,
9704,3703,2024-06-01,Personal,558500,Approved,
9705,5890,2023-04-11,Auto,499700,Approved,
9706,5285,2023-08-08,Personal,1959000,Rejected,Low Credit Score
9707,2016,2023-05-18,Personal,390000,Pending,
9708,5623,2024-10-29,Business,198200,Rejected,Incomplete Documents
9709,2670,2023-09-19,Education,709900,Approved,
9710,3274,2024-08-07,Auto,333500,Approved,
9711,2643,2023-10-07,Personal,505500,Approved,
9712,4929,2023-11-20,Personal,1581500,Rejected,Low Credit Score
9713,3393,2024-03-04,Auto,1152400,Approved,
9714,5390,2024-05-20,Personal,582700,Approved,
